,id,truthClass,truthMean,truthJudgments
3525,848708662772330496,clickbait,0.46666666661999995,"[0.6666666666, 0.6666666666, 0.0, 0.3333333333, 0.6666666666]"
3526,848699080289243136,no-clickbait,0.26666666666,"[0.3333333333, 1.0, 0.0, 0.0, 0.0]"
3527,848694803080544256,no-clickbait,0.46666666661999995,"[0.6666666666, 0.3333333333, 0.3333333333, 0.6666666666, 0.3333333333]"
3528,848691287423422464,no-clickbait,0.59999999998,"[0.3333333333, 1.0, 0.3333333333, 0.3333333333, 1.0]"
3529,848681745746669568,no-clickbait,0.46666666666,"[1.0, 0.0, 0.3333333333, 0.0, 1.0]"
3530,848677653636952064,clickbait,0.53333333332,"[1.0, 0.6666666666, 1.0, 0.0, 0.0]"
3531,848675659207651329,no-clickbait,0.3333333333,"[0.3333333333, 0.3333333333, 0.3333333333, 0.6666666666, 0.0]"
3532,848674062679330821,no-clickbait,0.13333333332,"[0.6666666666, 0.0, 0.0, 0.0, 0.0]"
3533,848671392862273536,no-clickbait,0.19999999997999998,"[0.0, 0.3333333333, 0.0, 0.6666666666, 0.0]"
3534,848671389674614785,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3535,848668871745785856,clickbait,0.66666666664,"[1.0, 0.6666666666, 0.3333333333, 0.3333333333, 1.0]"
3536,848667396667846657,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3537,848664129040732161,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"
3538,848655316212428800,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"
3539,848653684066144256,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3540,848651510514946049,no-clickbait,0.26666666664,"[0.0, 0.0, 0.0, 0.6666666666, 0.6666666666]"
3541,848651258374369281,no-clickbait,0.33333333332,"[0.6666666666, 0.0, 0.0, 1.0, 0.0]"
3542,848651089205493760,no-clickbait,0.06666666666,"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"
3543,848650269328109571,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3544,848649803244371969,no-clickbait,0.39999999995999996,"[0.3333333333, 0.0, 0.6666666666, 0.3333333333, 0.6666666666]"
3545,848649009447227392,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3546,848644718816878595,no-clickbait,0.19999999997999998,"[0.0, 0.0, 0.6666666666, 0.0, 0.3333333333]"
3547,848644170197684224,clickbait,0.79999999998,"[1.0, 0.3333333333, 1.0, 1.0, 0.6666666666]"
3548,848641194045386752,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"
3549,848635411345940481,no-clickbait,0.13333333332,"[0.0, 0.0, 0.3333333333, 0.0, 0.3333333333]"
3550,848633692935385092,no-clickbait,0.46666666664,"[0.3333333333, 0.3333333333, 0.3333333333, 1.0, 0.3333333333]"
3551,848625339366617089,no-clickbait,0.19999999997999998,"[0.0, 0.0, 0.0, 0.6666666666, 0.3333333333]"
3552,848624036586246144,no-clickbait,0.06666666666,"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"
3553,848621353561468929,clickbait,0.6,"[1.0, 0.0, 1.0, 1.0, 0.0]"
3554,848615476787892224,no-clickbait,0.06666666666,"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"
3555,848613508816269312,no-clickbait,0.19999999997999998,"[0.0, 0.0, 0.6666666666, 0.3333333333, 0.0]"
3556,848610335204532226,no-clickbait,0.39999999995999996,"[0.6666666666, 0.6666666666, 0.3333333333, 0.0, 0.3333333333]"
3557,848609804071444481,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3558,848609108077015041,clickbait,0.7333333333,"[0.6666666666, 1.0, 0.6666666666, 0.3333333333, 1.0]"
3559,848605954761310208,no-clickbait,0.19999999997999998,"[0.0, 0.6666666666, 0.3333333333, 0.0, 0.0]"
3560,848605713261891585,clickbait,0.93333333332,"[0.6666666666, 1.0, 1.0, 1.0, 1.0]"
3561,848603442331439104,clickbait,0.66666666666,"[0.0, 1.0, 1.0, 0.3333333333, 1.0]"
3562,848599637548298240,no-clickbait,0.33333333332,"[0.6666666666, 0.0, 0.0, 1.0, 0.0]"
3563,848596647990894593,no-clickbait,0.46666666666,"[0.3333333333, 0.0, 0.0, 1.0, 1.0]"
3564,848596260030492672,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"
3565,848593386399551488,no-clickbait,0.33333333332,"[1.0, 0.0, 0.6666666666, 0.0, 0.0]"
3566,848592541037539328,clickbait,0.93333333332,"[1.0, 1.0, 1.0, 0.6666666666, 1.0]"
3567,848590859117506563,no-clickbait,0.06666666666,"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"
3568,848588892467064832,clickbait,0.39999999995999996,"[0.0, 0.6666666666, 0.6666666666, 0.6666666666, 0.0]"
3569,848588593023127552,no-clickbait,0.5333333333,"[0.3333333333, 0.6666666666, 1.0, 0.3333333333, 0.3333333333]"
3570,848588342459420672,no-clickbait,0.26666666664,"[0.6666666666, 0.0, 0.0, 0.0, 0.6666666666]"
3571,848588088477491205,no-clickbait,0.46666666664,"[0.3333333333, 0.6666666666, 0.3333333333, 1.0, 0.0]"
3572,848587721824141312,no-clickbait,0.13333333332,"[0.0, 0.3333333333, 0.0, 0.3333333333, 0.0]"
3573,848587672494985216,no-clickbait,0.26666666664,"[0.3333333333, 0.3333333333, 0.3333333333, 0.0, 0.3333333333]"
3574,848582467275673600,no-clickbait,0.26666666666,"[0.0, 1.0, 0.0, 0.3333333333, 0.0]"
3575,848580822001209344,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"
3576,848575772646412291,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3577,848575219904262146,clickbait,0.86666666666,"[1.0, 1.0, 1.0, 1.0, 0.3333333333]"
3578,848573495101591552,clickbait,0.66666666664,"[1.0, 0.3333333333, 1.0, 0.3333333333, 0.6666666666]"
3579,848568686520750081,clickbait,0.66666666666,"[0.0, 1.0, 1.0, 1.0, 0.3333333333]"
3580,848567955529093120,no-clickbait,0.39999999997999997,"[0.6666666666, 0.3333333333, 1.0, 0.0, 0.0]"
3581,848565880799756289,no-clickbait,0.3333333333,"[0.6666666666, 0.3333333333, 0.0, 0.3333333333, 0.3333333333]"
3582,848565781600272384,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"
3583,848563465044316160,no-clickbait,0.26666666664,"[0.3333333333, 0.0, 0.6666666666, 0.3333333333, 0.0]"
3584,848562256757616640,no-clickbait,0.33333333332,"[0.0, 0.3333333333, 0.0, 0.3333333333, 1.0]"
3585,848562022753161217,no-clickbait,0.13333333332,"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"
3586,848559587141799936,clickbait,0.79999999998,"[1.0, 0.3333333333, 0.6666666666, 1.0, 1.0]"
3587,848558222185287680,no-clickbait,0.26666666664,"[0.6666666666, 0.3333333333, 0.0, 0.0, 0.3333333333]"
3588,848556085791404032,no-clickbait,0.06666666666,"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"
3589,848548076558188544,no-clickbait,0.46666666661999995,"[0.6666666666, 0.3333333333, 0.3333333333, 0.3333333333, 0.6666666666]"
3590,848546797597458433,clickbait,0.66666666664,"[1.0, 0.0, 1.0, 0.6666666666, 0.6666666666]"
3591,848535987672285184,clickbait,0.66666666666,"[1.0, 0.3333333333, 1.0, 0.0, 1.0]"
3592,848535742196396032,clickbait,0.93333333332,"[1.0, 1.0, 1.0, 1.0, 0.6666666666]"
3593,848535507835510784,no-clickbait,0.26666666666,"[0.0, 0.0, 0.0, 1.0, 0.3333333333]"
3594,848535004640686080,no-clickbait,0.06666666666,"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"
3595,848533245658529792,no-clickbait,0.19999999997999998,"[0.3333333333, 0.0, 0.3333333333, 0.0, 0.3333333333]"
3596,848531739685396483,no-clickbait,0.33333333332,"[0.0, 0.3333333333, 0.3333333333, 1.0, 0.0]"
3597,848530982038892548,clickbait,0.39999999995999996,"[0.6666666666, 0.0, 0.6666666666, 0.6666666666, 0.0]"
3598,848529940001718272,no-clickbait,0.06666666666,"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"
3599,848529141779636225,clickbait,0.93333333332,"[1.0, 1.0, 1.0, 1.0, 0.6666666666]"
3600,848527690915356673,clickbait,0.53333333328,"[0.6666666666, 0.6666666666, 0.0, 0.6666666666, 0.6666666666]"
3601,848526881133662209,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3602,848522964102508544,clickbait,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
3603,848522908708163589,clickbait,0.59999999996,"[0.3333333333, 0.3333333333, 0.6666666666, 0.6666666666, 1.0]"
3604,848520418520698881,no-clickbait,0.3333333333,"[0.3333333333, 0.3333333333, 0.6666666666, 0.0, 0.3333333333]"
3605,848518134583758852,clickbait,0.8,"[1.0, 1.0, 0.0, 1.0, 1.0]"
3606,848517886184488961,no-clickbait,0.19999999997999998,"[0.3333333333, 0.3333333333, 0.0, 0.3333333333, 0.0]"
3607,848515615463788544,no-clickbait,0.2,"[1.0, 0.0, 0.0, 0.0, 0.0]"
3608,848512340471541761,no-clickbait,0.06666666666,"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"
3609,848511611342135296,no-clickbait,0.2,"[0.0, 0.0, 0.0, 0.0, 1.0]"
3610,848510559591026688,no-clickbait,0.26666666664,"[0.0, 0.0, 0.3333333333, 0.3333333333, 0.6666666666]"
3611,848509155480621057,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3612,848506848240173056,no-clickbait,0.39999999997999997,"[0.0, 0.0, 1.0, 0.6666666666, 0.3333333333]"
3613,848503028600778752,no-clickbait,0.3333333333,"[0.6666666666, 0.0, 0.6666666666, 0.0, 0.3333333333]"
3614,848501554185424896,no-clickbait,0.13333333332,"[0.3333333333, 0.0, 0.0, 0.0, 0.3333333333]"
3615,848499363081048069,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.0, 0.6666666666]"
3616,848497706603470848,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"
3617,848497619236134912,no-clickbait,0.13333333332,"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"
3618,848496736528158720,no-clickbait,0.19999999997999998,"[0.6666666666, 0.0, 0.3333333333, 0.0, 0.0]"
3619,848492040509771778,no-clickbait,0.59999999998,"[1.0, 1.0, 0.3333333333, 0.3333333333, 0.3333333333]"
3620,848488935646875648,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"
3621,848487183853944835,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"
3622,848482568706174976,clickbait,0.66666666664,"[1.0, 0.3333333333, 0.6666666666, 0.3333333333, 1.0]"
3623,848480128216838144,no-clickbait,0.33333333332,"[0.3333333333, 1.0, 0.0, 0.3333333333, 0.0]"
3624,848478953358675970,no-clickbait,0.3333333333,"[0.3333333333, 0.0, 0.6666666666, 0.3333333333, 0.3333333333]"
3625,848478714233049089,no-clickbait,0.26666666664,"[0.3333333333, 0.3333333333, 0.3333333333, 0.3333333333, 0.0]"
3626,848473049644978180,no-clickbait,0.3333333333,"[0.6666666666, 0.0, 0.0, 0.6666666666, 0.3333333333]"
3627,848468747828559877,no-clickbait,0.53333333332,"[1.0, 0.3333333333, 0.3333333333, 1.0, 0.0]"
3628,848466289374920706,no-clickbait,0.39999999995999996,"[0.6666666666, 0.3333333333, 0.6666666666, 0.3333333333, 0.0]"
3629,848460001261666304,clickbait,0.59999999996,"[0.6666666666, 1.0, 0.3333333333, 0.6666666666, 0.3333333333]"
3630,848457738279669760,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.0, 0.6666666666]"
3631,848452244303478784,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"
3632,848450857809170437,no-clickbait,0.13333333332,"[0.0, 0.3333333333, 0.3333333333, 0.0, 0.0]"
3633,848436809558315008,clickbait,0.59999999998,"[0.6666666666, 1.0, 0.0, 0.3333333333, 1.0]"
3634,848429798946983938,no-clickbait,0.13333333332,"[0.0, 0.3333333333, 0.0, 0.0, 0.3333333333]"
3635,848423160538161153,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3636,848417718424526848,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"
3637,848409159263506432,clickbait,0.66666666666,"[1.0, 1.0, 0.3333333333, 0.0, 1.0]"
3638,848406137745674240,clickbait,0.86666666664,"[0.6666666666, 1.0, 0.6666666666, 1.0, 1.0]"
3639,848396093171937280,clickbait,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
3640,848395406547587072,clickbait,0.79999999998,"[0.6666666666, 0.3333333333, 1.0, 1.0, 1.0]"
3641,848394575911768065,no-clickbait,0.26666666664,"[0.3333333333, 0.6666666666, 0.0, 0.3333333333, 0.0]"
3642,848385270705729536,no-clickbait,0.26666666664,"[0.0, 0.3333333333, 0.6666666666, 0.3333333333, 0.0]"
3643,848384544873033728,no-clickbait,0.33333333332,"[0.0, 0.3333333333, 1.0, 0.0, 0.3333333333]"
3644,848381866935803905,no-clickbait,0.3333333333,"[0.6666666666, 0.3333333333, 0.0, 0.6666666666, 0.0]"
3645,848381485518381057,no-clickbait,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]"
3646,848378025712472066,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3647,848375128362811392,no-clickbait,0.33333333332,"[0.6666666666, 1.0, 0.0, 0.0, 0.0]"
3648,848369403880198145,no-clickbait,0.26666666664,"[0.0, 0.0, 0.6666666666, 0.0, 0.6666666666]"
3649,848361888522145792,no-clickbait,0.06666666666,"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"
3650,848360992979521537,no-clickbait,0.26666666664,"[0.0, 0.6666666666, 0.0, 0.6666666666, 0.0]"
3651,848355378433843200,no-clickbait,0.4,"[0.0, 0.0, 0.0, 1.0, 1.0]"
3652,848351780371128320,no-clickbait,0.26666666664,"[0.0, 0.0, 0.6666666666, 0.3333333333, 0.3333333333]"
3653,848346784992825344,clickbait,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]"
3654,848344986617872384,clickbait,0.86666666664,"[0.6666666666, 1.0, 0.6666666666, 1.0, 1.0]"
3655,848343733410172928,clickbait,0.7333333333,"[1.0, 0.6666666666, 0.3333333333, 1.0, 0.6666666666]"
3656,848338103022518276,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"
3657,848332472404365313,no-clickbait,0.33333333332,"[0.0, 0.0, 0.3333333333, 0.3333333333, 1.0]"
3658,848332310139285505,no-clickbait,0.46666666664,"[1.0, 0.3333333333, 0.3333333333, 0.3333333333, 0.3333333333]"
3659,848329510172987392,no-clickbait,0.39999999995999996,"[0.0, 0.3333333333, 0.6666666666, 0.6666666666, 0.3333333333]"
3660,848324148506046464,no-clickbait,0.13333333332,"[0.0, 0.6666666666, 0.0, 0.0, 0.0]"
3661,848316552474656772,no-clickbait,0.3333333333,"[0.6666666666, 0.3333333333, 0.3333333333, 0.3333333333, 0.0]"
3662,848312710630694912,clickbait,0.66666666666,"[0.3333333333, 1.0, 0.0, 1.0, 1.0]"
3663,848309403694641152,no-clickbait,0.06666666666,"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"
3664,848309007668346881,no-clickbait,0.13333333332,"[0.0, 0.0, 0.3333333333, 0.0, 0.3333333333]"
3665,848309004287791106,clickbait,0.59999999996,"[0.3333333333, 0.6666666666, 0.6666666666, 0.3333333333, 1.0]"
3666,848307906160275457,no-clickbait,0.13333333332,"[0.6666666666, 0.0, 0.0, 0.0, 0.0]"
3667,848302239089405953,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"
3668,848301959551627264,clickbait,0.7333333333,"[0.3333333333, 0.6666666666, 1.0, 1.0, 0.6666666666]"
3669,848300947604258816,clickbait,0.53333333328,"[0.3333333333, 0.6666666666, 0.3333333333, 0.6666666666, 0.6666666666]"
3670,848296798200487936,clickbait,0.6,"[0.0, 1.0, 1.0, 1.0, 0.0]"
3671,848293925387481088,no-clickbait,0.06666666666,"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"
3672,848293903728087040,clickbait,0.5333333333,"[0.6666666666, 0.0, 0.3333333333, 1.0, 0.6666666666]"
3673,848291664649011201,no-clickbait,0.13333333332,"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"
3674,848290555746553856,no-clickbait,0.46666666666,"[0.3333333333, 0.0, 1.0, 0.0, 1.0]"
3675,848289394364755968,clickbait,0.93333333332,"[1.0, 1.0, 1.0, 1.0, 0.6666666666]"
3676,848288870970142720,no-clickbait,0.13333333332,"[0.3333333333, 0.0, 0.0, 0.3333333333, 0.0]"
3677,848288593508519936,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"
3678,848286390538424320,clickbait,0.86666666664,"[1.0, 1.0, 1.0, 0.6666666666, 0.6666666666]"
3679,848285494102425600,clickbait,0.66666666664,"[1.0, 0.6666666666, 0.3333333333, 0.3333333333, 1.0]"
3680,848282636338556929,no-clickbait,0.19999999997999998,"[0.0, 0.3333333333, 0.0, 0.3333333333, 0.3333333333]"
3681,848278184034537477,no-clickbait,0.06666666666,"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"
3682,848274912519364609,no-clickbait,0.33333333332,"[0.0, 0.6666666666, 0.0, 1.0, 0.0]"
3683,848274567701430273,no-clickbait,0.13333333332,"[0.6666666666, 0.0, 0.0, 0.0, 0.0]"
3684,848272781905203200,clickbait,0.59999999996,"[0.3333333333, 0.3333333333, 0.6666666666, 0.6666666666, 1.0]"
3685,848270747235745792,no-clickbait,0.19999999997999998,"[0.0, 0.3333333333, 0.3333333333, 0.0, 0.3333333333]"
3686,848269851353370624,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.3333333333, 0.3333333333]"
3687,848266237884776448,no-clickbait,0.13333333332,"[0.0, 0.3333333333, 0.3333333333, 0.0, 0.0]"
3688,848266093210853380,clickbait,0.59999999998,"[1.0, 1.0, 0.3333333333, 0.6666666666, 0.0]"
3689,848260179682611201,clickbait,0.46666666664,"[0.6666666666, 0.0, 1.0, 0.0, 0.6666666666]"
3690,848258530394202112,no-clickbait,0.26666666664,"[0.3333333333, 0.6666666666, 0.0, 0.3333333333, 0.0]"
3691,848257873956220928,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.3333333333, 0.3333333333]"
3692,848257140259250178,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.3333333333, 0.3333333333]"
3693,848257038283091968,no-clickbait,0.26666666664,"[0.6666666666, 0.0, 0.0, 0.6666666666, 0.0]"
3694,848256186457653249,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.0, 0.6666666666]"
3695,848255800892063746,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"
3696,848250441360080900,no-clickbait,0.13333333332,"[0.3333333333, 0.0, 0.3333333333, 0.0, 0.0]"
3697,848247716333457408,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"
3698,848245110928232448,clickbait,0.46666666664,"[0.6666666666, 1.0, 0.0, 0.0, 0.6666666666]"
3699,848244087534870528,clickbait,0.59999999998,"[0.0, 0.6666666666, 1.0, 0.3333333333, 1.0]"
3700,848235523055505408,no-clickbait,0.19999999997999998,"[0.0, 0.6666666666, 0.0, 0.3333333333, 0.0]"
3701,848234479344906240,no-clickbait,0.39999999997999997,"[1.0, 0.0, 0.3333333333, 0.6666666666, 0.0]"
3702,848233555536859137,no-clickbait,0.19999999997999998,"[0.0, 0.0, 0.0, 0.3333333333, 0.6666666666]"
3703,848233511278571522,no-clickbait,0.26666666666,"[0.3333333333, 0.0, 1.0, 0.0, 0.0]"
3704,848233082905874432,no-clickbait,0.13333333332,"[0.0, 0.3333333333, 0.3333333333, 0.0, 0.0]"
3705,848229279351656448,clickbait,0.93333333332,"[1.0, 0.6666666666, 1.0, 1.0, 1.0]"
3706,848223959644594176,no-clickbait,0.26666666666,"[0.0, 0.3333333333, 1.0, 0.0, 0.0]"
3707,848223603904716800,clickbait,0.53333333328,"[0.6666666666, 0.3333333333, 0.6666666666, 0.6666666666, 0.3333333333]"
3708,848223459067002880,clickbait,0.59999999998,"[0.0, 0.3333333333, 1.0, 1.0, 0.6666666666]"
3709,848223325868486659,clickbait,0.86666666666,"[1.0, 1.0, 1.0, 1.0, 0.3333333333]"
3710,848218436538859520,no-clickbait,0.13333333332,"[0.0, 0.0, 0.3333333333, 0.0, 0.3333333333]"
3711,848218164433481728,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.3333333333, 0.3333333333]"
3712,848218015615397888,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3713,848217490253643777,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3714,848211005201158144,no-clickbait,0.39999999995999996,"[0.6666666666, 0.3333333333, 0.6666666666, 0.0, 0.3333333333]"
3715,848206709801852928,no-clickbait,0.26666666664,"[0.6666666666, 0.3333333333, 0.0, 0.3333333333, 0.0]"
3716,848204986534305793,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3717,848203305889214465,clickbait,0.7333333333,"[0.6666666666, 0.6666666666, 1.0, 0.3333333333, 1.0]"
3718,848202031705845762,no-clickbait,0.13333333332,"[0.0, 0.6666666666, 0.0, 0.0, 0.0]"
3719,848199248789352450,no-clickbait,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]"
3720,848198306673119233,clickbait,0.59999999996,"[0.6666666666, 1.0, 0.6666666666, 0.3333333333, 0.3333333333]"
3721,848196352647548929,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"
3722,848192666269618176,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3723,848192556454359041,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3724,848191272095494144,no-clickbait,0.5333333333,"[1.0, 0.3333333333, 0.3333333333, 0.3333333333, 0.6666666666]"
3725,848185140681551872,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3726,848182074863386627,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3727,848181981967941633,no-clickbait,0.39999999997999997,"[0.6666666666, 0.0, 0.0, 0.3333333333, 1.0]"
3728,848173108171345922,no-clickbait,0.39999999997999997,"[0.0, 0.6666666666, 0.3333333333, 0.0, 1.0]"
3729,848168877590708228,clickbait,0.7333333333,"[1.0, 0.6666666666, 0.3333333333, 0.6666666666, 1.0]"
3730,848164476281073664,clickbait,0.66666666664,"[1.0, 0.3333333333, 1.0, 0.6666666666, 0.3333333333]"
3731,848163292715659270,no-clickbait,0.39999999997999997,"[0.6666666666, 0.0, 1.0, 0.3333333333, 0.0]"
3732,848161086775971840,clickbait,0.93333333332,"[1.0, 1.0, 1.0, 1.0, 0.6666666666]"
3733,848158139774107650,clickbait,0.86666666666,"[1.0, 0.3333333333, 1.0, 1.0, 1.0]"
3734,848155193686581253,no-clickbait,0.06666666666,"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"
3735,848152330512064512,no-clickbait,0.3333333333,"[0.3333333333, 0.3333333333, 0.6666666666, 0.0, 0.3333333333]"
3736,848141511309107201,clickbait,0.53333333332,"[0.6666666666, 0.0, 0.0, 1.0, 1.0]"
3737,848131500394655744,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"
3738,848127810044559360,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3739,848123250571915265,clickbait,0.5333333333,"[0.6666666666, 1.0, 0.6666666666, 0.3333333333, 0.0]"
3740,848121022717014017,clickbait,0.7333333332799999,"[0.6666666666, 0.6666666666, 0.6666666666, 1.0, 0.6666666666]"
3741,848116992175419392,no-clickbait,0.39999999997999997,"[1.0, 0.3333333333, 0.3333333333, 0.3333333333, 0.0]"
3742,848115126720974849,no-clickbait,0.13333333332,"[0.0, 0.0, 0.3333333333, 0.3333333333, 0.0]"
3743,848109489970487296,clickbait,0.66666666664,"[0.3333333333, 1.0, 0.6666666666, 1.0, 0.3333333333]"
3744,848108188188762112,clickbait,0.66666666662,"[0.6666666666, 0.3333333333, 1.0, 0.6666666666, 0.6666666666]"
3745,848105411177828352,no-clickbait,0.13333333332,"[0.3333333333, 0.3333333333, 0.0, 0.0, 0.0]"
3746,848104739241897993,no-clickbait,0.46666666664,"[0.3333333333, 0.6666666666, 0.3333333333, 1.0, 0.0]"
3747,848103969415188480,clickbait,0.59999999996,"[1.0, 0.6666666666, 0.6666666666, 0.0, 0.6666666666]"
3748,848102652001099776,no-clickbait,0.26666666666,"[0.0, 0.0, 0.0, 1.0, 0.3333333333]"
3749,848098624361951232,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.3333333333, 0.3333333333]"
3750,848098129723375617,clickbait,0.66666666666,"[0.0, 1.0, 0.3333333333, 1.0, 1.0]"
3751,848097614360981504,clickbait,0.66666666664,"[0.6666666666, 0.6666666666, 1.0, 0.0, 1.0]"
3752,848095339320139776,clickbait,0.59999999996,"[0.6666666666, 0.0, 0.6666666666, 1.0, 0.6666666666]"
3753,848094672778129409,no-clickbait,0.26666666664,"[0.3333333333, 0.0, 0.6666666666, 0.0, 0.3333333333]"
3754,848093830750412804,no-clickbait,0.13333333332,"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"
3755,848082597477535744,no-clickbait,0.5333333333,"[0.3333333333, 0.3333333333, 0.6666666666, 1.0, 0.3333333333]"
3756,848077724677795840,no-clickbait,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
3757,848072482527604736,no-clickbait,0.13333333332,"[0.0, 0.3333333333, 0.0, 0.3333333333, 0.0]"
3758,848067459374567424,clickbait,0.7333333333,"[1.0, 0.6666666666, 0.3333333333, 0.6666666666, 1.0]"
3759,848067455650066432,no-clickbait,0.06666666666,"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"
3760,848060631085436928,no-clickbait,0.26666666664,"[0.3333333333, 0.6666666666, 0.0, 0.0, 0.3333333333]"
3761,848060069040214017,no-clickbait,0.33333333332,"[1.0, 0.0, 0.0, 0.6666666666, 0.0]"
3762,848059924810739712,no-clickbait,0.19999999997999998,"[0.0, 0.3333333333, 0.6666666666, 0.0, 0.0]"
3763,848056008349896704,no-clickbait,0.06666666666,"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"
3764,848048091701944320,no-clickbait,0.13333333332,"[0.3333333333, 0.0, 0.3333333333, 0.0, 0.0]"
3765,848034716351680512,clickbait,0.66666666662,"[0.6666666666, 0.6666666666, 0.6666666666, 0.3333333333, 1.0]"
3766,848030333694038016,clickbait,0.79999999998,"[1.0, 0.3333333333, 1.0, 0.6666666666, 1.0]"
3767,848029863860502528,no-clickbait,0.3333333333,"[0.3333333333, 0.6666666666, 0.0, 0.6666666666, 0.0]"
3768,848022369927081984,no-clickbait,0.3333333333,"[0.0, 0.6666666666, 0.3333333333, 0.3333333333, 0.3333333333]"
3769,848022115840393216,clickbait,0.5333333333,"[0.0, 0.3333333333, 1.0, 0.6666666666, 0.6666666666]"
